num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S030636;27/09/2023;6:30:00;CALL. RECOLETOS, 20;20;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441365502;4474863014;N;NULL
2023S030674;29/09/2023;13:50:00;CALL. LOS YEBENES, 241;241;10;LATINA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;NULL;NULL;436227138;4471480622;N;NULL
2023S030735;29/09/2023;20:50:00;CERRO. GARABITAS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;435497549;4476117296;N;NULL
2023S030752;29/09/2023;22:50:00;CALL. CARTAGENA / CALL. LUIS VIVES;164;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;442599987;4477208697;N;NULL
2023S030814;30/09/2023;12:10:00;FAROLA 1;0;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;448768685;4477719185;N;NULL
2023S030844;30/09/2023;22:55:00;CALL. DOCTOR CORTEZO, 8;8;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;440288901;4473866531;N;NULL
2023S030900;01/10/2023;6:15:00;CALL. ARGUMOSA, 2;2;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;440595299;4473307272;N;NULL
2023S030913;01/10/2023;9:20:00;CALL. ISAAC PERAL / CALL. FERNANDEZ DE LOS RIOS;4;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439066905;4476345194;N;NULL
2023S030927;30/09/2023;22:00:00;CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO;43;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438474734;4473012566;N;NULL
2023S030940;01/10/2023;18:30:00;CALL. ALCALA, 181;181;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;NULL;NULL;443053022;4475354429;N;NULL
2023S030953;01/10/2023;20:15:00;CALL. SEGOVIA, 30;30;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439024032;4473957105;N;NULL
2023S030957;01/10/2023;20:40:00;CALL. MARQUES DE AHUMADA / CALL. CARTAGENA;4;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;443205542;4476393734;N;NULL
2023S030992;01/10/2023;12:45:00;CALL. VERSALLES, 65;65;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;447661216;4474143678;N;NULL
2023S031031;02/10/2023;14:20:00;CALL. FRANCISCO SILVELA / CALL. MONTESA;35;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443002361;4475884178;N;NULL
2023S031033;02/10/2023;16:45:00;AVDA. ANDES / CALL. AÑIL;52;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447591091;4478664016;N;NULL
2023S031034;02/10/2023;17:30:00;CALL. PUENTEDEY / AVDA. LA GAVIA;2A;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;NULL;NULL;447820257;4468879006;N;NULL
2023S031123;03/10/2023;17:15:00;PASEO. ACACIAS, 30A;30A;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439895475;4472780032;N;NULL
2023S031157;03/10/2023;22:15:00;CALL. PERIANA / CALL. CORINDON;16;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441586876;4468776558;N;NULL
2023S031193;29/09/2023;9:55:00;CALL. PIRINEOS / CALL. VALLE DE ARAN;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;438780513;4478556665;N;NULL
2023S031213;04/10/2023;17:15:00;AVDA. ALEJANDRO DE LA SOTA, 1;1;21;BARAJAS;Alcance;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447578930;4480578330;N;NULL
2023S031235;04/10/2023;20:15:00;CALL. HACIENDA DE PAVONES, 235;235;14;MORATALAZ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446176613;4472394267;N;NULL
2023S031238;04/10/2023;21:07:00;CALL. COMERCIO / CALL. MENDEZ ALVARO;16;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441944699;4472432816;N;NULL
2023S031287;05/10/2023;15:05:00;AVDA. MONASTERIO DE SILOS, 11;11;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439665414;4483908090;N;NULL
2023S031291;05/10/2023;16:30:00;CALL. BRAVO MURILLO / CALL. NAVARRA;183;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440388740;4478342039;N;NULL
2023S031303;05/10/2023;17:55:00;CALL. FUENTE CARRANTONA / CALL. HACIENDA DE PAVONES;10C;14;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;446027787;4472435537;N;NULL
2023S031303;05/10/2023;17:55:00;CALL. FUENTE CARRANTONA / CALL. HACIENDA DE PAVONES;10C;14;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;446027787;4472435537;N;NULL
2023S031371;06/10/2023;13:00:00;CALL. CARDENAL CISNEROS, 3;3;7;CHAMBERÍ;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;NULL;NULL;440492262;4475676328;N;NULL
2023S031424;06/10/2023;20:45:00;CALL. GENERAL LACY / CALL. ANCORA;9;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441381756;4472697697;N;NULL
2023S031471;07/10/2023;0:35:00;CALL. GOYA / CALL. FRANCISCA MORENO;56;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442547468;4475126030;S;NULL
2023S031472;07/10/2023;6:20:00;AVDA. SENECA, 4;4;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438459598;4476361784;N;NULL
2023S031489;07/10/2023;12:15:00;AVDA. PESETA, 6;6;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;435070607;4468786847;N;NULL
2023S031489;07/10/2023;12:15:00;AVDA. PESETA, 6;6;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435070607;4468786847;N;NULL
2023S031495;06/10/2023;19:45:00;PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA;1;7;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441315023;4477005329;N;NULL
2023S031519;07/10/2023;18:50:00;PASEO. CASTELLANA, 120;120;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441435366;4477764556;N;NULL
2023S031533;07/10/2023;23:40:00;CALL. PRINCIPE DE VERGARA, 264;264;5;CHAMARTÍN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;NULL;NULL;442590257;4478696879;N;NULL
2023S031600;08/10/2023;10:50:00;CARRIL BICI CERCANO A LA DIRECCIÓN DADA.;55;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;445039394;4481303827;N;NULL
2023S031640;08/10/2023;18:30:00;CALL. DOCTOR ESQUERDO, 8;8;4;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;443287709;4475320489;N;NULL
2023S031651;09/10/2023;7:30:00;PASEO. OLMOS / CALL. SAN ISIDORO DE SEVILLA;20;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;439679879;4472877093;N;NULL
2023S031675;08/10/2023;15:34:00;CALL. O'DONNELL, 7;7;4;SALAMANCA;Alcance;Se desconoce;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;442254802;4474757994;N;NULL
2023S031685;09/10/2023;13:40:00;PASEO. PRADO / CALL. ALMADEN;38;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441189945;4473590707;N;NULL
2023S031685;09/10/2023;13:40:00;PASEO. PRADO / CALL. ALMADEN;38;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 15 a 17 años;Hombre;3;Ingreso superior a 24 horas;441189945;4473590707;N;NULL
2023S031697;09/10/2023;15:54:00;AVDA. ALBUFERA / AVDA. PEÑA PRIETA;1;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;443243941;4472206520;N;NULL
2023S031749;10/10/2023;9:20:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;9;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441309356;4473317307;N;NULL
2023S031786;10/10/2023;15:15:00;PLAZA. SAN CAYETANO / CALL. ERASO;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443143307;4476196687;N;NULL
2023S031812;10/10/2023;15:15:00;CALL. ANTONIO MACHADO / CALL. FRANCOS RODRIGUEZ;1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;NULL;NULL;438997861;4479087136;N;NULL
2023S031822;10/10/2023;20:30:00;CALL. VILLAJIMENA / CALL. VILLAJIMENA;16;19;VICÁLVARO;Colisión frontal;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;NULL;NULL;448531530;4473114482;N;NULL
2023S031854;11/10/2023;8:35:00;CALL. BARQUILLO / CALL. SAN MARCOS;13;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440984639;4474744144;N;NULL
2023S031884;11/10/2023;15:40:00;CALL. RIBERA DE CURTIDORES, 28;28;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;439987224;4473455284;N;NULL
2023S031884;11/10/2023;15:40:00;CALL. RIBERA DE CURTIDORES, 28;28;2;ARGANZUELA;Caída;Despejado;Bicicleta;Pasajero;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;439987224;4473455284;N;NULL
2023S031894;11/10/2023;16:20:00;AVDA. NICETO ALCALA ZAMORA, 81;81;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444467294;4483248854;N;NULL
2023S031898;11/10/2023;17:30:00;PASEO. GENERAL MARTINEZ CAMPOS, 31;31;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441145171;4476285722;N;NULL
2023S031909;11/10/2023;16:15:00;CALL. ALCALA / CALL. TRACIA;490;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;446620201;4476805745;N;NULL
2023S031927;11/10/2023;18:00:00;CALL. FRANCISCO SILVELA, 36;36;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442934062;4476038968;N;NULL
2023S031962;12/10/2023;1:05:00;AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 4;4;16;HORTALEZA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;445750566;4482855014;N;NULL
2023S031964;12/10/2023;0:16:00;CALL. DOCTOR ESQUERDO, 102;102;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;443150856;4473507772;N;NULL
2023S031999;12/10/2023;12:00:00;PQUE. CASA DE CAMPO / CTRA. RODAJOS;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;434481940;4473791260;N;NULL
2023S032000;12/10/2023;12:30:00;AVDA. LOS ROSALES, 115;115;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442383645;4467248857;N;NULL
2023S032001;12/10/2023;13:00:00;CALL. CEDACEROS / CALL. LOS MADRAZO;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;440743916;4474322794;N;NULL
2023S032001;12/10/2023;13:00:00;CALL. CEDACEROS / CALL. LOS MADRAZO;1;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;NULL;NULL;440743916;4474322794;N;NULL
2023S032091;13/10/2023;15:20:00;AVDA. ALBUFERA, 76;76;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443698820;4471839426;N;NULL
2023S032107;13/10/2023;17:00:00;CALL. COSTA BRAVA, 25;25;8;FUENCARRAL-EL PARDO;Colisión lateral;Nublado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440410139;4483089325;N;NULL
2023S032157;14/10/2023;4:55:00;CALL. VALENCIA, 4;4;1;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;440538646;4473303216;N;NULL
2023S032215;14/10/2023;18:55:00;CALL. MENDEZ ALVARO / CALL. PEDRO BOSCH;77A;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;442364147;4471929677;N;NULL
2023S032223;14/10/2023;20:21:00;PASEO. SANTA MARIA DE LA CABEZA / CALL. ANTONIO LOPEZ;92;2;ARGANZUELA;Colisión múltiple;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;440185782;4471835910;N;NULL
2023S032261;14/10/2023;23:50:00;CALL. VALMOJADO, 41;41;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;435776411;4472144522;N;NULL
2023S032281;15/10/2023;6:15:00;CALL. GENERAL RICARDOS / CALL. IRLANDA;55;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;438767837;4471817512;N;NULL
2023S032304;15/10/2023;11:22:00;AVDA. MONASTERIO DE SILOS, 11;11;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439833939;4484092877;N;NULL
2023S032345;15/10/2023;22:10:00;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;1;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;444332571;4474855707;N;NULL
2023S032393;16/10/2023;13:43:00;CALL. VIA CARPETANA / CALL. CARLOS DABAN;53;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;437654850;4472254184;N;NULL
2023S032411;16/10/2023;15:30:00;CALL. GENERAL RICARDOS, 142;142;11;CARABANCHEL;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;438129109;4471340366;N;NULL
2023S032425;16/10/2023;18:30:00;AVDA. MIGUEL HERNANDEZ / AVDA. RAFAEL ALBERTI;11;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;446220306;4471051630;N;NULL
2023S032425;16/10/2023;18:30:00;AVDA. MIGUEL HERNANDEZ / AVDA. RAFAEL ALBERTI;11;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Peatón;De 40 a 44 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;446220306;4471051630;N;NULL
2023S032426;16/10/2023;17:30:00;CALL. SAN MARCOS / CALL. PELAYO;5;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;440681097;4474795452;N;NULL
2023S032433;16/10/2023;20:18:00;AVDA. PABLO NERUDA, 118;118;13;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444566223;4470345304;N;NULL
2023S032433;16/10/2023;20:18:00;AVDA. PABLO NERUDA, 118;118;13;PUENTE DE VALLECAS;Atropello a persona;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Peatón;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;444566223;4470345304;N;NULL
2023S032438;16/10/2023;19:00:00;CALL. SAN SEVERO, 16;16;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;450694696;4479293151;N;NULL
2023S032448;16/10/2023;23:50:00;CALL. FRANCISCO RIOJA / CALL. EMILIO FERRARI;2;15;CIUDAD LINEAL;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445736548;4475637564;N;NULL
2023S032484;17/10/2023;14:00:00;CUSTA. VEGA / RONDA. SEGOVIA;1;1;CENTRO;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439202310;4474003054;N;NULL
2023S032541;18/10/2023;14:37:00;CALL. MENDEZ ALVARO / CALL. MENDEZ ALVARO;95;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442694345;4471452139;N;NULL
2023S032569;18/10/2023;20:45:00;CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO;181;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;437092728;4470580883;N;NULL
2023S032587;19/10/2023;7:47:00;PLAZA. BEATA MARIA ANA DE JESUS / CALL. EMBAJADORES;1;2;ARGANZUELA;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441040348;4471752691;N;NULL
2023S032722;20/10/2023;15:00:00;ANILLO CICLISTA KM. 47 (ENTRE M-500 Y M-30);0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;436305652;4477377990;N;NULL
2023S032724;20/10/2023;16:40:00;CALL. FERNANDO POO / CALL. COMANDANTE BENITEZ;22;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440619360;4472139303;N;NULL
2023S032816;21/10/2023;12:05:00;CALL. CERILLERAS, 4;4;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438205341;4469310086;N;NULL
2023S032843;21/10/2023;22:10:00;PASEO. PRADO, 12;12;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441101403;4473993305;N;NULL
2023S032912;21/10/2023;21:20:00;CALL. IMAGEN / CALL. PUERTO DE LA MORCUERA;17;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443343929;4470571712;N;NULL
2023S032915;22/10/2023;15:10:00;PASEO. EXTREMADURA / CALL. SAAVEDRA FAJARDO;1;10;LATINA;Colisión fronto-lateral;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;NULL;NULL;438578151;4473962534;N;NULL
2023S032932;22/10/2023;20:26:00;CALL. URUGUAY / CALL. PUERTO RICO;29;5;CHAMARTÍN;Colisión fronto-lateral;LLuvia intensa;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442839517;4478488665;N;NULL
2023S032954;23/10/2023;0:25:00;CALL. SANTA MARTA / CALL. ALFONSO XIII;4;13;PUENTE DE VALLECAS;Caída;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;443803317;4472507675;N;NULL
2023S032969;23/10/2023;7:56:00;CALL. CARRANZA, 18;18;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440235440;4475662840;N;NULL
2023S033003;23/10/2023;14:40:00;PNTE. CASTILLA, 1;1;9;MONCLOA-ARAVACA;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;437265935;4476239316;N;NULL
2023S033021;23/10/2023;21:45:00;CALL. RIBERA DE CURTIDORES, 12;12;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;439982675;4473328417;N;NULL
2023S033061;24/10/2023;12:45:00;CARRETERA DE GARABITAS S/N;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;436812375;4475983159;N;NULL
2023S033083;24/10/2023;19:35:00;AVDA. ANDALUCIA / GTA. MALAGA;2;12;USERA;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;440974147;4469646686;N;NULL
2023S033117;25/10/2023;2:00:00;CALL. SANTANDER / AVDA. FILIPINAS;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;439945469;4476976883;N;NULL
2023S033117;25/10/2023;2:00:00;CALL. SANTANDER / AVDA. FILIPINAS;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;439945469;4476976883;N;NULL
2023S033145;25/10/2023;11:05:00;CMNO. PERALES, 48A;48A;12;USERA;Atropello a persona;Nublado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;441423884;4469971488;N;NULL
2023S033145;25/10/2023;11:05:00;CMNO. PERALES, 48A;48A;12;USERA;Atropello a persona;Nublado;Bicicleta;Peatón;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441423884;4469971488;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440038746;4475695312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038746;4475695312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038746;4475695312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;440038746;4475695312;N;NULL
2023S033283;26/10/2023;21:55:00;CALL. SAN BERNARDO, 98;98;7;CHAMBERÍ;Colisión múltiple;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440038746;4475695312;N;NULL
